Distance in metres,Time in minutes,latitude,longitude
15207.332000000004,57.08457957957959,43.09986172206874,-2.6695296792780216
14706.786000000002,55.20565315315316,43.10031672961664,-2.665893784644946
15024.888000000004,56.39972972972974,43.10008924201057,-2.6677117381957087
15207.332000000004,57.08457957957959,43.10119393553537,-2.669819463654837
15442.626000000002,57.96781531531532,43.10096637728414,-2.6716374317744
15024.888000000004,56.39972972972974,43.10142146145042,-2.668001483064103
15452.621000000005,58.0053340840841,43.099406585179274,-2.6731655240309724
15541.779000000004,58.34001126126127,43.1007387866971,-2.6734553874212
15661.234000000002,58.78841591591592,43.100511163774584,-2.6752733305936767
15661.234000000002,58.78841591591592,43.10207098546933,-2.6737452683226732
15736.129000000003,59.06955330330331,43.101615695336505,-2.677381221205019
15736.129000000003,59.06955330330331,43.101843356570875,-2.6755632510023717
,,43.101648955028935,-2.6661834900037515
16457.068000000003,61.775780780780785,43.10229858203155,-2.6719272731675034
,,43.10298117769711,-2.66647321286486
16457.068000000003,61.775780780780785,43.10252614625714,-2.670109265538433
,,43.10275367814578,-2.668291245437027
16457.068000000003,61.775780780780785,43.10363078403381,-2.6722171320710704
,,43.10431339762124,-2.6667629532297075
16457.068000000003,61.775780780780785,43.103858354234156,-2.670399084930242
,,43.104085892096755,-2.668581025315928
16457.068000000003,61.775780780780785,43.10496298329101,-2.672507008486554
16245.135000000004,60.9802364864865,43.102947879409776,-2.6776711986369555
16457.068000000003,61.775780780780785,43.10340318149606,-2.674035166736852
15736.129000000003,59.06955330330331,43.103175546621266,-2.675853188926002
16457.068000000003,61.775780780780785,43.10473537477735,-2.6743250826651734
16245.135000000004,60.9802364864865,43.10428006073689,-2.6779611935875205
16771.745,62.95700075075074,43.10450773392586,-2.676143144366023
16771.745,62.95700075075074,43.10561223931791,-2.6782512060581602
16771.745,62.95700075075074,43.105839918484726,-2.6764331173238793
16771.745,62.95700075075074,43.10606756531328,-2.6746150161090996
16835.192000000003,63.195165165165164,43.1069444151529,-2.6785412360503336
,,43.10564561480143,-2.6670527110997444
,,43.1054181033034,-2.6688708227022664
16457.068000000003,61.775780780780785,43.10519055946647,-2.670688921831724
16457.068000000003,61.775780780780785,43.10629517980321,-2.6727969024153926
17478.544000000005,65.61015015015016,43.106977829237735,-2.6673424864764272
16457.068000000003,61.775780780780785,43.10652276195417,-2.6709787762443318
18086.593000000004,67.89261636636637,43.10675031176579,-2.669160637597485
18086.593000000004,67.89261636636637,43.107627373570516,-2.6730868138590442
18086.593000000004,67.89261636636637,43.10785496169733,-2.6712686481695065
17478.544000000005,65.61015015015016,43.10831004093024,-2.6676322793611984
18086.593000000004,67.89261636636637,43.10808251748402,-2.669450470003032
17414.337000000007,65.3691328828829,43.108959564592986,-2.6733767428189568
18086.593000000004,67.89261636636637,43.109187158696024,-2.671558537608701
17478.544000000005,65.61015015015016,43.109642249879045,-2.6679220897555136
18086.593000000004,67.89261636636637,43.10941472045817,-2.6697403199203635
17414.337000000007,65.3691328828829,43.110291752870715,-2.67366668929658
17946.161000000004,67.36546921921924,43.1107469206883,-2.6700301873509242
17414.337000000007,65.3691328828829,43.11051935295034,-2.67184844456337
17414.337000000007,65.3691328828829,43.111623938403774,-2.6739566532933634
17880.209000000003,67.11790165165165,43.11207911817448,-2.67032007229617
16771.745,62.95700075075074,43.10739975310394,-2.6749049670700766
16835.192000000003,63.195165165165164,43.10717210029794,-2.6767231078010267
16835.192000000003,63.195165165165164,43.108276588241964,-2.6788312835654815
